475	1100
719	639
434	878
722	1163
722	1164
530	1765
698	728
279	681
232	1783
239	1485
369	1812
616	1473
367	15
736	895
856	979
262	1477
449	526
769	1693
703	833
676	982
155	908
13	354
134	888
634	825
528	413
826	1111
789	622
845	1262
532	247
514	1048
950	503
422	1815
476	300
25	991
636	1207
760	837
513	345
260	1655
220	976
511	1741
873	464
120	168
524	986
361	849
831	1240
556	941
148	856
182	1082
764	395
229	1055
574	18
244	1882
70	1835
708	1237
959	1709
571	239
77	1175
872	1716
371	1341
894	1486
555	1061
814	598
208	199
714	1775
520	1165
387	797
716	108
411	1698
44	648
930	866
636	1208
292	213
576	1738
310	201
290	1444
121	1387
834	891
662	112
689	955
225	1123
778	1198
584	520
459	79
112	1456
146	1291
500	359
345	362
178	261
76	959
492	243
884	1137
546	1530
770	103
884	1135
944	1249
918	1861
340	181
416	638
494	885
644	10
542	1496
796	1750
775	1677
175	762
791	1304
564	1611
925	960
216	942
755	1851
15	1073
805	817
271	1884
688	946
583	1722
769	1692
839	1140
79	1503
535	95
598	338
408	511
306	1390
898	1427
532	246
879	1406
230	695
823	1501
316	657
767	193
865	1907
779	1244
357	1256
723	1321
139	781
341	1438
433	1278
352	995
561	711
780	1067
159	850
673	356
457	178
209	1625
778	1197
73	644
86	1268
903	1728
240	1545
529	462
165	588
628	1580
463	1409
239	1484
593	493
651	8
825	733
452	1872
529	463
60	915
697	1544
589	286
962	1875
911	1508
296	1000
410	1523
395	1293
858	437
99	1838
892	218
189	265
469	919
543	1844
650	1113
209	1624
917	579
605	1864
202	88
19	189
394	1689
639	1837
858	436
264	845
811	497
903	1729
854	900
846	1667
425	1354
415	1381
726	1319
37	1776
694	1535
704	1462
549	609
885	1309
540	1039
504	938
220	977
455	314
744	1095
859	573
107	861
911	1509
109	80
122	1516
815	1898
530	1766
759	1636
674	1347
848	215
267	1155
861	1494
342	99
495	1306
36	11
850	1282
478	836
130	1134
612	305
918	1860
922	250
953	1045
282	444
752	226
180	294
662	114
919	1890
618	1170
358	1099
932	416
550	329
599	1537
226	1589
305	666
254	1314
445	902
257	1351
891	1807
903	1730
465	1467
34	357
954	1254
429	405
817	144
919	1888
516	1745
840	433
932	418
685	1633
348	259
889	1091
397	337
17	1895
474	754
838	1088
580	229
374	1001
743	152
864	988
644	9
723	1320
58	834
894	1487
606	1330
95	1448
388	1791
732	459
683	572
468	586
577	424
172	227
522	1643
935	862
349	601
394	1690
519	442
300	47
189	266
648	1400
388	1792
876	1586
447	59
464	67
78	98
587	276
559	661
913	347
475	1103
876	1587
609	1602
197	495
471	1116
955	1683
871	1334
297	1661
577	425
759	1637
382	789
321	1206
582	907
824	1299
594	1796
115	814
781	1649
821	1617
828	110
354	1266
666	675
346	616
699	1010
794	1514
550	326
595	1129
565	296
775	1679
222	1201
932	415
236	364
497	594
686	378
513	346
710	1852
818	742
929	119
725	812
312	429
751	118
40	1290
822	1754
163	524
777	1785
713	716
533	725
171	829
723	1322
511	1743
600	1106
672	351
495	1307
6	162
695	1122
56	1575
461	654
158	552
920	1034
784	1608
680	1041
198	632
795	755
542	1498
891	1806
390	1832
832	924
867	768
67	543
94	379
400	1435
210	398
916	508
922	251
892	217
893	371
706	1652
9	738
882	597
302	1538
694	1533
712	256
89	264
726	1318
899	71
499	221
795	759
913	350
132	996
751	116
818	740
317	660
681	1839
262	1478
382	788
18	1350
862	935
356	1130
956	650
63	815
660	1778
362	1808
95	1449
867	769
900	1274
208	198
904	53
396	1520
810	1597
813	547
331	879
409	63
412	536
665	905
554	928
866	870
791	1303
635	1841
836	1561
945	489
485	1475
163	525
788	134
738	925
664	793
161	450
358	1097
303	353
255	778
151	1699
707	803
484	985
706	1651
350	269
670	1366
727	898
441	289
478	835
872	1719
113	1558
768	4
304	1739
512	1432
885	1311
65	468
167	1461
485	1476
790	1829
666	674
199	440
276	951
899	73
460	86
349	386
251	1352
160	1017
548	636
855	1556
788	135
544	57
919	1889
947	1768
123	38
795	756
739	1781
960	406
857	1802
608	873
691	1107
856	980
472	1302
928	1035
759	1640
473	1059
586	280
246	617
963	1125
531	1820
783	370
318	1541
316	658
630	1038
52	1015
780	1068
890	545
418	231
510	700
436	1846
525	945
858	438
594	1794
772	1798
646	1600
223	210
702	1252
866	871
823	1502
747	1443
523	102
319	1599
453	188
225	1124
406	1069
802	1271
300	46
589	287
400	1434
803	749
444	2
97	1770
12	914
910	325
773	1848
158	553
890	544
157	1343
313	1856
328	428
216	943
642	1713
888	1512
179	1880
874	1049
66	633
85	1396
384	1327
143	1216
836	1560
729	126
389	1426
845	1261
829	1446
427	456
902	272
732	458
370	51
825	735
864	990
779	1245
465	1468
592	1360
31	549
696	339
685	1631
711	689
782	1705
62	1532
266	1565
851	528
784	1605
747	1441
558	967
373	1901
841	1903
364	513
880	501
129	522
5	548
134	887
740	500
185	1706
711	688
612	307
363	623
827	1763
288	653
576	1736
959	1710
253	90
699	1008
243	1203
138	746
353	1224
808	1694
600	1105
585	249
845	1263
705	721
702	1253
610	1177
569	1701
460	85
437	1160
141	208
165	590
872	1718
748	1213
92	737
87	257
963	1126
26	1315
562	260
915	1380
326	541
413	1339
617	896
91	565
102	827
54	158
317	659
586	282
432	488
456	686
550	328
445	903
349	600
692	376
578	1324
781	1647
157	1342
756	471
883	972
360	567
376	1459
843	1372
401	1506
436	1847
767	192
404	1167
669	1764
563	137
298	1780
952	1028
870	1375
712	253
164	1887
494	884
50	779
949	1572
904	55
80	583
687	1151
443	611
369	1813
777	1784
884	1136
671	1774
487	554
418	232
883	973
653	696
865	1904
289	164
180	293
480	75
203	1078
952	1027
426	45
747	1442
389	1424
219	1740
558	969
502	784
871	1335
602	1527
923	1810
687	1150
840	434
539	1610
289	165
563	140
927	207
38	228
174	399
74	1142
434	877
136	1089
542	1497
725	811
455	313
831	1241
905	577
295	859
878	401
780	1066
882	596
586	284
801	992
269	1344
808	1695
497	595
846	1668
804	1721
380	163
315	1251
265	494
572	1075
651	6
291	1660
238	1877
576	1737
758	1058
931	1893
211	765
621	21
712	254
275	1071
278	196
719	641
402	1192
619	1229
452	1874
863	234
932	417
730	612
730	613
649	551
184	173
428	1417
625	709
710	1853
289	166
765	692
69	1507
86	1267
249	1239
554	930
481	1714
619	1228
375	581
292	212
913	348
761	1676
900	1275
917	578
817	143
191	1578
93	1777
332	1086
513	344
893	372
763	1144
960	408
962	1876
71	760
905	575
652	911
781	1648
517	100
868	420
938	952
622	628
21	368
738	927
771	672
768	5
8	627
960	410
220	978
333	984
906	483
285	974
688	947
260	1656
193	771
799	1297
467	1077
293	1567
607	1470
250	1615
437	1158
870	1373
569	1702
217	446
396	1522
227	1623
531	1818
536	1681
950	505
754	132
439	360
498	1626
116	1196
347	1515
606	1329
510	699
736	894
720	1024
626	453
577	427
278	195
863	235
784	1607
514	1047
526	1687
865	1906
47	683
946	1333
173	1161
428	1418
927	206
409	62
535	96
844	1758
766	920
659	821
552	1195
399	1618
847	1746
177	334
819	1630
715	1378
488	170
423	1408
566	31
676	981
817	141
486	1050
892	220
935	864
604	487
711	690
818	743
545	275
377	1415
398	1662
514	1046
646	1601
761	1675
663	1564
242	1548
177	333
196	1172
643	1761
878	400
11	1504
74	1143
497	593
570	561
154	1003
331	880
456	684
655	1724
150	203
617	897
739	1782
632	1614
866	869
708	1236
785	1483
812	1789
741	730
413	1338
616	1472
726	1317
467	1076
866	872
564	1612
378	236
343	1323
876	1584
341	1437
750	1132
865	1905
435	1146
704	1465
295	858
816	1827
359	194
797	1450
677	1030
754	131
171	830
850	1286
839	1141
511	1742
515	1227
557	917
468	585
458	736
897	1117
821	1616
656	705
862	936
517	101
592	1361
875	847
307	1356
700	1422
127	148
480	76
213	130
479	435
268	14
696	340
140	1222
579	391
183	97
849	1019
534	1431
501	539
305	665
869	223
950	504
254	1313
756	472
522	1645
205	0
581	319
476	299
834	892
684	1824
919	1891
330	809
684	1822
72	1492
345	361
551	1188
154	1004
321	1204
443	610
945	491
609	1604
602	1526
525	944
151	1700
237	1908
699	1011
887	1596
178	262
811	498
829	1447
344	1217
474	753
426	43
396	1521
0	566
573	1332
428	1419
713	718
324	766
349	385
707	804
906	486
776	422
640	1576
770	106
253	91
156	694
857	1801
464	68
904	54
790	1830
959	1711
855	1557
462	857
475	1102
486	1051
152	1358
377	1416
890	546
647	389
294	1389
558	968
862	934
251	1353
661	34
218	197
635	1840
844	1759
933	564
550	327
868	419
770	104
901	1414
931	1894
879	1405
668	1519
412	537
528	412
682	382
568	393
541	722
430	1109
697	1543
320	1411
634	824
263	1870
373	1899
335	606
752	225
568	394
433	1280
264	844
619	1231
818	741
772	1800
720	1026
27	1394
504	939
553	179
549	608
898	1428
271	1885
563	138
830	1152
886	678
170	562
524	987
374	1002
105	1199
703	832
411	1697
689	957
837	1393
608	874
597	1063
452	1873
833	618
476	301
287	626
440	1570
195	1590
188	375
57	403
826	1112
622	630
881	710
832	922
744	1096
67	517
480	74
277	1243
642	1712
892	219
150	202
961	1670
637	1369
169	122
215	643
108	1363
657	291
820	782
86	1269
147	374
132	997
845	1264
738	926
906	484
782	1704
957	1083
43	1748
244	1881
426	44
418	230
493	449
838	1087
592	1362
450	1179
637	1370
555	1062
885	1312
750	1131
448	151
786	205
482	662
936	481
102	826
372	1181
159	851
627	150
659	820
325	1562
824	1298
879	1407
574	17
144	455
508	1669
816	1825
964	365
337	1598
461	655
45	1653
64	1108
743	153
155	909
707	802
746	1233
729	124
551	1186
482	663
194	1289
858	439
948	1707
899	70
782	1703
615	224
889	1092
631	147
840	432
832	921
470	94
81	332
395	1294
241	467
213	129
385	1340
10	912
544	56
41	1866
715	1377
787	1211
800	183
758	1057
133	714
234	1479
649	550
606	1328
921	77
891	1804
489	39
675	1292
429	404
280	625
111	1855
758	1056
664	792
586	281
626	454
378	237
757	476
333	983
164	1886
824	1301
379	913
54	157
391	1869
911	1510
848	214
603	384
853	154
770	105
586	283
765	691
734	532
816	1828
956	649
329	999
708	1238
640	1577
940	800
538	1184
748	1212
522	1642
222	1202
720	1025
441	290
701	470
290	1445
489	40
954	1255
375	580
531	1819
921	78
270	1412
420	1436
708	1235
434	876
860	1174
659	819
928	1036
285	975
807	1277
696	341
505	1816
870	1374
442	312
600	1104
392	1006
553	180
536	1680
240	1546
684	1823
325	1563
837	1391
181	708
291	1658
126	1552
433	1279
117	1505
709	970
142	1226
212	1119
726	1316
344	1218
63	816
427	457
891	1805
256	1481
836	1559
683	569
23	831
506	796
190	1593
156	693
706	1650
579	392
626	452
690	245
951	49
293	1566
470	93
635	1843
784	1606
900	1273
126	1551
402	1191
334	23
960	407
339	1423
538	1183
855	1555
624	750
623	745
242	1550
848	216
912	1499
440	1571
572	1074
231	682
641	1021
108	1364
949	1573
202	87
498	1629
717	535
365	303
724	241
823	1500
753	1169
661	37
773	1849
168	1883
323	69
902	271
551	1187
771	671
273	1398
733	839
906	485
547	175
551	1189
554	929
90	317
133	713
907	1583
712	255
224	1536
593	492
82	932
537	557
145	841
584	521
659	822
521	1554
228	430
728	1790
926	1385
820	783
700	1421
566	30
258	1395
471	1115
269	1345
201	1594
407	1157
831	1242
566	32
234	1480
119	1260
792	1878
454	1054
191	1579
85	1397
391	1867
925	961
594	1795
4	1752
76	958
851	529
496	22
578	1325
674	1346
179	1879
415	1382
500	358
922	252
503	1220
731	507
744	1094
245	1023
166	533
135	1452
332	1085
757	474
83	719
534	1430
466	133
35	881
737	83
67	515
82	931
793	808
828	109
430	1110
55	1735
548	635
864	989
850	1285
839	1139
694	1534
272	953
688	948
945	490
850	1283
588	1495
713	717
698	727
107	860
699	1009
964	366
247	330
184	172
753	1168
367	16
488	171
3	1349
198	631
61	1081
115	813
832	923
214	1635
842	1368
596	1145
59	852
935	863
223	211
101	1070
416	637
24	739
42	367
683	570
