592	1360
332	1086
579	392
545	275
777	1786
658	701
89	264
899	70
241	465
439	360
536	1680
24	739
104	773
621	20
876	1585
569	1702
551	1186
67	517
369	1812
139	781
710	1852
90	317
334	25
784	1607
299	1641
724	241
150	203
592	1362
707	803
350	269
626	454
192	381
364	513
525	944
345	361
666	674
441	289
865	1906
74	1143
214	1635
783	370
528	412
601	910
891	1805
634	825
469	918
850	1282
396	1522
305	664
513	344
99	1838
933	563
455	315
779	1244
789	622
960	409
320	1411
836	1559
818	740
399	1619
520	1165
961	1673
878	401
394	1690
468	586
596	1145
38	228
951	49
176	1771
100	1482
187	1779
218	197
748	1213
423	1408
335	605
578	1325
652	911
52	1016
145	843
122	1516
260	1656
437	1160
538	1183
96	679
67	516
927	206
641	1021
430	1109
700	1421
418	231
707	802
878	402
366	668
588	1495
419	1664
17	1895
390	1832
842	1368
899	73
416	637
955	1683
848	216
292	212
437	1158
236	364
175	762
301	1043
508	1669
959	1709
814	599
851	527
282	445
802	1272
839	1141
493	447
621	21
822	1756
753	1168
870	1375
134	888
960	407
925	961
66	633
471	1116
229	1055
784	1608
781	1646
535	95
862	933
828	109
448	151
14	363
254	1314
367	15
186	787
771	671
446	1731
550	327
696	339
290	1445
843	1372
637	1369
703	833
103	26
930	866
945	489
751	115
604	487
526	1687
298	1780
705	720
605	1864
697	1544
395	1293
413	1339
430	1110
913	348
959	1711
941	1454
935	862
894	1486
8	627
732	458
757	473
518	883
329	998
587	278
384	1326
948	1707
902	272
886	678
871	1336
395	1294
851	529
394	1689
52	1015
775	1678
722	1162
352	993
904	55
842	1367
255	778
844	1758
908	646
741	731
866	871
757	476
741	729
904	54
824	1301
780	1066
745	1200
54	158
324	766
522	1644
593	492
474	753
41	1866
463	1409
415	1382
932	416
65	468
293	1567
640	1576
356	1130
712	256
636	1207
820	783
154	1004
528	413
719	640
622	628
834	893
875	847
332	1085
824	1298
924	776
132	997
325	1563
165	590
226	1589
729	125
445	903
245	1023
602	1526
210	398
456	685
927	207
832	922
188	375
683	572
108	1364
643	1760
353	1223
440	1571
357	1256
98	1458
888	1511
442	311
