590	1013
159	851
815	1898
504	939
306	1390
81	331
779	1245
815	1897
283	1402
627	149
260	1655
358	1098
846	1666
768	5
75	642
950	503
56	1574
257	1351
919	1888
834	891
739	1782
510	699
211	765
656	704
347	1515
615	224
662	113
482	662
113	1558
550	326
557	917
898	1429
704	1464
392	1006
46	185
765	692
936	478
900	1275
340	181
944	1247
254	1313
845	1264
619	1230
311	1691
284	268
933	564
576	1736
476	298
762	186
372	1182
571	238
617	897
147	374
789	621
646	1601
935	863
616	1472
302	1539
598	338
827	1763
396	1520
358	1097
503	1220
540	1040
452	1872
805	817
749	373
724	240
361	848
824	1300
230	695
662	114
497	593
829	1446
83	719
461	656
433	1279
608	874
618	1171
906	485
4	1752
548	635
427	457
949	1572
570	561
102	827
63	815
112	1457
140	1222
834	889
77	1175
914	41
955	1686
898	1428
203	1078
840	432
416	638
680	1041
761	1674
871	1334
385	1340
702	1253
623	744
862	934
699	1010
606	1329
212	1120
268	12
895	732
283	1401
730	612
267	1154
725	810
326	541
346	614
16	1865
226	1588
529	462
340	182
909	1384
863	233
695	1122
778	1198
477	1295
316	658
521	1554
716	107
309	764
428	1417
922	251
427	456
577	424
166	533
359	194
490	1404
350	270
80	583
161	451
757	477
607	1469
960	410
945	490
409	62
659	819
837	1392
678	1524
73	644
811	497
107	860
543	1844
554	929
876	1584
277	1243
770	104
929	119
565	297
231	682
590	1014
736	894
18	1350
285	974
235	607
15	1073
568	394
558	967
462	857
926	1386
950	504
413	1338
563	138
447	59
420	1436
765	691
28	1399
493	448
807	1276
455	313
398	1662
335	606
857	1802
846	1667
454	1054
772	1800
708	1235
159	850
157	1343
62	1532
644	10
782	1705
719	641
352	994
148	856
425	1354
33	414
505	1816
575	320
435	1148
378	237
541	723
764	395
3	1349
470	93
303	353
786	204
694	1533
649	550
872	1719
82	932
238	1877
511	1741
253	90
345	362
750	1133
189	266
327	1859
924	777
680	1042
572	1074
808	1696
555	1061
127	148
674	1347
213	129
603	384
247	330
885	1309
883	973
840	433
955	1685
442	312
867	769
573	1332
349	602
454	1053
757	475
301	1044
767	193
759	1637
165	588
640	1577
763	1144
722	1163
844	1757
409	63
685	1632
48	604
110	167
947	1767
402	1191
168	1883
114	556
885	1311
517	101
733	839
713	716
872	1720
723	1322
576	1738
784	1609
29	309
936	479
950	506
343	1323
790	1831
823	1501
429	405
864	989
102	826
897	1118
521	1553
227	1623
580	229
181	707
558	969
610	1176
837	1393
806	267
195	1591
759	1640
864	990
938	952
63	816
269	1344
702	1252
815	1896
924	775
457	177
111	1854
630	1037
960	406
264	845
524	987
683	570
821	1616
910	324
637	1370
475	1102
194	1288
832	924
635	1841
206	1489
636	1208
651	6
693	1474
795	757
434	878
817	141
760	837
251	1353
562	260
627	150
884	1136
297	1661
828	110
788	136
463	1410
878	400
43	1748
648	1400
848	215
0	566
577	425
507	1090
655	1725
774	1613
313	1856
856	980
951	48
157	1342
554	930
197	495
563	530
346	615
34	357
799	1296
737	84
111	1855
903	1730
656	705
342	99
357	1257
858	439
223	210
872	1718
272	953
531	1818
489	39
945	491
502	786
121	1388
759	1636
618	1170
551	1189
404	1167
916	509
278	195
758	1058
870	1374
154	1003
542	1497
468	585
101	1070
128	209
338	774
694	1534
240	1546
207	1246
919	1891
579	391
219	1740
542	1496
10	912
930	868
747	1443
209	1625
213	130
268	14
565	296
612	306
375	580
613	1753
630	1038
426	45
196	1172
711	688
319	1599
144	455
839	1138
848	214
50	779
668	1519
432	488
344	1218
752	226
522	1642
708	1237
953	1045
816	1826
783	369
214	1634
723	1321
407	1157
921	77
642	1713
670	1365
713	717
373	1900
941	1455
792	1878
382	789
185	1706
565	295
286	510
905	576
449	526
40	1290
399	1618
529	461
662	112
325	1562
928	1036
499	221
673	355
831	1240
715	1377
808	1695
606	1330
962	1875
370	51
383	111
291	1658
594	1796
628	1580
777	1784
772	1799
847	1746
470	94
321	1205
558	968
494	884
511	1742
833	619
891	1807
204	1190
391	1867
636	1209
