791	1649
633	901
712	212
817	1620
372	450
315	956
806	1261
480	765
251	703
500	884
67	463
316	1478
442	197
70	522
878	428
589	795
572	21
411	959
651	266
489	1313
178	568
567	1059
745	1654
883	988
705	1053
241	784
751	605
369	382
736	528
487	135
50	685
860	1333
72	459
273	542
787	1159
845	107
533	1517
173	508
767	1023
796	1667
194	773
50	686
671	237
392	641
460	174
306	826
307	1641
733	1716
267	1423
2	594
402	570
668	235
462	1358
793	1439
798	2
58	642
244	1714
4	1238
699	1544
12	1711
224	1244
523	1220
444	510
431	1455
569	148
805	440
308	997
664	337
753	54
401	1672
497	1087
764	803
862	589
712	213
46	904
492	655
16	1705
874	44
689	650
499	1289
748	307
327	342
861	1450
199	1722
829	1475
621	887
592	619
281	616
844	272
43	119
829	1474
629	373
164	353
391	1682
382	304
387	730
740	403
207	1647
44	847
790	1550
840	506
542	1013
280	1240
132	860
427	1056
718	1106
144	1065
859	1615
565	844
579	1464
234	1360
324	499
774	233
84	991
98	1378
692	524
184	1375
246	1284
576	1029
276	1251
742	1567
412	728
742	1566
19	391
337	1296
581	1606
393	1186
360	177
100	798
628	47
209	1362
76	1164
838	1599
231	554
706	1420
787	1158
498	1410
851	90
142	1398
721	48
329	1445
456	140
787	1160
261	1429
297	648
553	1380
522	970
417	1018
795	893
837	1740
513	769
450	268
868	1145
644	580
731	1195
259	1745
451	817
642	683
401	1673
713	279
286	1724
746	924
603	564
237	41
842	1669
795	894
784	1563
129	454
512	1080
290	287
431	1456
473	25
676	496
746	923
133	1095
