808	1063
33	1395
753	747
274	157
235	1486
650	222
706	979
809	352
818	398
574	675
144	137
359	1262
383	875
454	1751
328	872
675	1519
706	980
675	1520
580	518
327	920
660	83
17	1291
813	628
302	1146
567	988
440	1003
75	1773
310	72
580	517
445	1554
736	256
737	1048
201	566
183	779
777	31
251	1757
397	1429
778	1269
778	1268
124	604
215	1423
186	510
666	1053
364	1421
659	1075
287	1042
572	1536
43	388
242	361
877	21
284	1258
574	1603
329	1553
750	1540
299	1312
143	1210
860	118
246	478
636	1099
561	1
358	141
121	1748
174	1084
539	814
444	1215
14	1101
192	798
836	1677
583	1112
333	66
275	1488
795	333
779	1272
459	847
780	1531
373	579
288	451
642	272
91	1104
708	967
377	35
755	369
83	553
236	152
59	74
670	991
207	1140
338	1769
404	1196
137	648
447	153
419	1698
792	376
133	1300
831	1496
203	754
556	795
783	807
562	328
72	1156
31	1693
570	936
154	44
666	77
643	1430
698	1153
396	576
166	8
383	874
51	1418
830	721
586	225
478	472
390	962
511	791
357	92
691	1650
598	1635
589	307
155	1740
638	268
798	1091
607	637
836	1678
576	1572
519	58
215	1422
94	260
292	1522
494	1617
317	1451
806	1588
432	467
811	1689
494	1619
343	320
403	1674
499	143
162	1490
779	1273
395	682
758	1204
416	420
846	665
351	404
524	1124
172	1716
863	1341
330	1534
665	1370
489	692
832	717
123	1254
732	647
564	1636
469	380
506	899
268	315
818	399
690	1475
360	1237
693	1503
290	1293
69	3
747	725
622	247
29	1232
649	164
77	891
773	515
621	457
470	117
859	242
41	546
782	1670
271	1671
493	99
10	1166
447	1136
9	651
304	1483
729	625
446	1415
725	1705
833	843
840	659
93	1184
155	1738
834	856
680	658
619	1434
586	224
301	1633
748	1233
467	344
800	672
805	534
771	1681
839	696
3	1648
849	1039
453	774
481	526
294	602
590	1399
850	497
675	1518
107	1560
16	236
448	51
726	1527
101	544
833	841
294	601
582	1703
74	736
555	661
693	1504
237	133
217	620
36	766
97	608
654	828
619	1433
192	797
873	16
489	693
710	477
811	1690
506	897
793	1736
543	1439
382	727
766	4
848	1264
500	330
553	800
784	744
254	1182
380	1462
683	69
850	494
356	1621
411	1307
682	239
747	722
813	630
636	1098
678	199
324	214
607	635
750	1541
870	1119
432	469
264	125
719	523
792	372
818	397
608	626
509	43
638	270
242	362
826	889
378	1743
589	305
741	438
584	1524
291	1544
616	461
718	485
736	255
195	1438
587	180
457	104
574	1605
477	1248
513	131
530	203
580	520
535	418
757	782
327	921
27	1207
666	1055
749	784
700	1610
651	1687
615	1573
121	1747
196	453
328	871
474	1582
686	173
522	1511
721	1212
182	634
627	1624
770	187
207	1139
821	1460
749	786
439	508
493	94
86	1694
229	416
735	1357
852	1315
353	1641
394	1020
679	653
509	42
402	430
507	770
57	1542
493	96
309	757
784	745
225	443
269	611
276	531
158	1347
345	1335
591	1727
687	733
565	390
18	464
170	396
289	1378
71	1468
487	1471
379	1249
403	1676
810	11
526	1755
78	1622
871	1410
617	794
391	529
8	1059
712	346
838	1708
571	771
183	777
616	460
200	837
653	848
11	287
408	169
372	1446
158	1345
595	615
269	610
336	422
764	913
409	1076
630	1144
26	1558
434	1128
828	946
408	970
539	812
659	1072
198	1656
581	1653
213	1514
790	819
666	1051
636	1100
811	1692
722	934
546	1168
767	1219
831	1495
269	612
851	684
505	591
476	428
725	1704
835	310
596	355
863	1339
590	1398
667	958
88	347
399	561
356	870
540	1095
47	882
578	279
386	859
786	1141
718	484
701	1110
668	1186
665	1371
163	1456
67	513
654	831
617	793
279	1384
639	1025
135	667
807	502
42	1306
612	1322
723	338
574	483
460	697
266	7
554	765
479	1612
161	567
72	1157
243	1392
189	1158
117	444
735	1358
793	1737
201	565
268	314
723	339
633	81
76	488
788	536
427	1350
654	827
243	1391
276	530
825	394
430	436
144	138
709	1426
320	221
417	383
264	122
721	1213
491	446
65	1417
728	210
12	919
851	687
487	1472
206	850
655	1367
375	1150
601	101
13	808
468	1729
495	886
594	743
301	1632
870	1118
423	1779
75	1774
68	1772
385	1034
260	1767
398	455
689	46
125	1197
699	499
639	1026
187	760
383	877
574	1604
762	951
368	1155
785	790
526	165
184	392
408	166
627	1626
762	948
305	1298
283	1209
734	741
171	140
868	1580
658	881
837	1777
842	1245
166	9
771	1683
588	365
318	300
753	748
179	60
529	112
200	838
528	599
177	1394
234	266
544	1304
173	1313
872	1602
545	1041
729	622
611	23
442	699
739	400
91	707
747	724
483	1331
847	161
441	910
794	983
558	293
869	618
533	1599
579	640
717	359
792	377
80	1138
504	263
2	1663
740	1278
568	931
330	1533
135	668
428	86
432	471
811	1688
273	1762
716	466
574	1229
172	87
178	258
77	892
724	605
407	845
674	1505
165	207
730	1448
625	978
212	1770
841	184
238	1601
809	353
686	174
658	880
645	1547
685	957
553	801
737	1050
877	20
688	1718
781	1512
539	813
453	775
825	393
856	1284
409	1077
416	419
633	80
569	1647
53	901
612	1324
629	715
34	340
370	313
489	695
49	1492
226	1570
468	1730
253	1388
715	906
730	1449
745	1236
382	728
369	873
108	839
287	1044
647	1266
341	1310
465	1329
282	91
743	435
393	1497
381	805
768	1078
864	1187
232	1161
372	1443
