0	4711
0	5729
1	3868
1	1963
2	4019
2	1087
2	1277
2	3638
2	1836
3	3407
3	5607
4	494
4	5958
5	4439
5	1154
6	1223
6	318
7	3915
7	5003
8	2329
8	1784
9	1726
9	368
10	3731
10	3051
10	971
10	1137
10	5035
10	4196
10	4521
10	5740
10	5762
10	5192
11	5189
11	617
12	739
12	64
13	5458
13	1421
14	4965
14	2717
15	2693
15	4897
16	860
16	137
17	5357
17	3282
18	5959
18	1916
19	5717
19	5607
20	1709
20	388
21	285
21	2619
22	913
22	857
23	2597
23	2769
24	3896
24	1826
25	1037
25	1313
26	3333
26	4767
27	4271
27	868
28	2594
28	419
29	521
29	5837
30	190
30	535
31	5941
31	1265
32	807
32	1648
33	3252
33	924
34	1137
34	1077
35	166
35	3003
36	1267
36	4752
37	1664
37	5909
38	6144
38	6145
39	3607
39	5645
40	3130
40	4411
41	1565
41	5866
42	1248
42	1011
43	1313
43	4664
44	5050
44	1627
45	5129
45	5837
46	4264
46	4899
47	6146
47	2719
48	683
48	5520
49	3685
49	5147
49	3502
49	5147
49	3685
50	3464
50	4208
50	3984
51	1590
51	4345
51	3417
52	3086
52	5842
52	3342
53	863
53	3901
53	3901
53	5960
53	863
54	864
54	3490
54	1574
55	3369
55	934
55	177
55	934
55	3369
56	166
56	355
56	4866
57	1719
57	1963
58	2654
58	3767
58	5101
58	3767
58	2654
59	5677
59	164
59	6148
59	6148
59	164
60	1603
60	1561
60	6149
61	3620
61	4400
61	4096
62	5574
62	1673
62	3470
62	3470
62	1673
63	2249
63	4956
63	1413
63	1413
63	2249
64	1322
64	5590
64	5590
64	3450
64	1322
65	4793
65	3139
65	1690
66	2387
66	3318
66	1012
67	4621
67	5175
67	2085
68	1913
68	4711
68	591
69	1723
69	4388
69	4749
70	2887
70	5008
70	6150
71	1368
71	806
71	2814
72	5446
72	5208
72	1801
72	1801
72	5446
73	470
73	3591
73	3004
74	2774
74	4259
74	3574
74	3574
74	2774
75	5526
75	5574
75	5691
75	5691
75	5526
76	336
76	4507
76	4507
76	336
76	865
77	2286
77	567
77	2751
77	567
77	2286
78	3667
78	1549
78	3011
79	1060
79	1288
79	2938
80	4511
80	706
81	2794
81	1112
81	584
82	559
82	4320
82	5219
83	2059
83	1836
83	1836
83	698
83	2059
84	4243
84	96
85	5088
85	2047
86	4846
86	4319
87	5377
87	3365
87	3365
87	5377
87	4045
88	5168
88	5504
88	2302
88	5504
88	5168
89	2057
89	2015
89	4629
89	2015
89	2057
90	4581
90	3696
90	3696
90	479
90	4581
91	3163
91	2718
91	1546
91	1575
91	3533
91	5972
91	5970
91	5968
91	5970
91	5556
91	5972
91	198
91	4743
91	4244
91	2572
91	4829
91	2770
91	6354
91	147
91	6355
91	5409
92	3948
92	2477
92	6151
93	244
93	4978
93	4978
93	3975
94	5336
94	4274
95	2312
95	3779
96	3026
96	222
96	222
96	3026
96	4844
97	2922
97	4557
98	3828
98	5283
99	4664
99	3913
100	990
100	849
100	4956
100	4956
100	849
101	709
101	5038
101	5038
101	709
101	5486
102	3769
102	4840
102	211
103	4380
103	328
103	4063
104	1637
104	4507
104	4507
104	1637
104	2585
104	3934
104	2529
105	4922
105	3666
105	220
106	5291
106	6341
107	971
107	1870
108	1856
108	3943
108	1274
109	2520
109	3127
109	5621
110	600
110	586
110	3320
110	3320
110	586
111	1963
111	5571
112	4819
112	3868
112	698
113	4664
113	2279
114	4351
114	2009
115	5610
115	1140
115	971
116	2991
116	5961
116	2663
117	58
117	2649
117	908
118	2972
118	2753
118	4189
119	1369
119	23
119	1480
120	332
120	3727
120	668
121	4675
121	5253
121	5010
121	4675
121	5253
121	5253
121	4675
121	5010
121	2339
121	4458
121	1013
121	2339
121	1228
121	1523
121	5299
122	514
122	662
122	3972
122	514
122	662
123	2182
123	4538
123	5551
124	1924
124	1282
124	267
124	267
124	1924
125	4942
125	3551
125	1699
126	5611
126	5187
126	5880
127	3795
127	1095
127	5198
127	5198
127	3795
128	2637
128	1151
128	2349
129	2165
129	4728
130	4625
130	514
131	3202
131	1987
131	3518
132	4252
132	4754
132	3118
133	5933
133	1333
133	1333
133	1882
133	5933
134	2033
134	2422
135	3213
135	4175
135	540
135	540
135	4175
136	4585
136	5241
137	3191
137	1947
138	6344
138	6343
138	6342
139	2412
139	2869
139	4918
139	2869
139	2412
140	3999
140	1422
141	5532
141	5717
141	1497
141	921
142	1008
142	3870
142	5703
143	5711
143	2144
143	4687
143	4229
144	2699
144	4455
144	2672
144	999
144	4455
144	999
144	2672
144	2699
145	2368
145	2211
145	2211
145	2602
145	550
145	2368
146	6152
146	5316
146	1415
146	4151
147	3594
147	3716
147	2669
148	2990
148	5359
149	1370
149	541
149	6345
150	5780
150	1043
151	5849
151	1290
151	5485
151	1290
151	1510
152	4269
152	874
152	2872
152	4988
153	252
153	5217
153	4142
153	1488
153	4142
153	5217
153	252
154	1938
154	2622
154	2622
154	5283
154	3098
154	1938
155	976
155	5514
155	4234
155	976
155	5514
155	976
155	4234
156	1884
156	6153
156	5912
156	6154
157	2830
157	488
157	2357
157	5886
158	5213
158	1048
158	4053
158	1048
158	4053
158	4475
158	1048
158	4053
159	5803
159	1381
160	4024
160	4789
160	2906
160	5962
161	1885
161	1234
161	1117
161	4268
162	5160
162	4200
162	4797
162	5621
163	5048
163	2430
163	2430
163	5048
163	1977
163	5839
164	3313
164	383
165	2288
165	2571
165	4406
165	5000
165	4406
165	2571
166	1920
166	4760
166	3280
166	5341
166	5341
166	3280
167	2283
167	5824
167	5405
167	4
168	192
168	6158
168	6156
168	6158
168	6156
168	2890
169	2050
169	5226
169	2051
169	5413
170	2580
170	1663
170	2093
170	5530
170	5530
170	2580
171	211
171	5360
172	1252
172	2048
172	5366
172	1252
172	3800
172	226
172	5843
172	3225
172	494
172	6034
172	5798
172	4687
173	3418
173	5162
174	1002
174	5270
174	3186
174	2135
174	3186
174	5270
174	1002
174	3186
174	5270
174	2135
174	1002
175	321
175	4851
175	4058
175	501
176	425
176	5963
176	2795
176	5401
177	580
177	5952
177	2667
177	580
177	5952
177	5307
177	4024
177	1371
177	5657
177	4730
177	26
177	3575
178	4362
178	4664
178	4664
178	71
178	4362
178	6159
179	920
179	2113
179	5019
179	920
179	5019
180	2112
180	3006
181	3047
181	2879
181	3190
181	2040
181	3190
181	2879
182	2925
182	5543
182	4711
182	2732
183	3694
183	5346
183	4924
183	3694
183	5346
183	3020
183	4924
184	2832
184	4294
185	1553
185	890
186	5351
186	189
186	201
186	5351
186	189
187	6160
187	6161
187	3903
187	3871
188	3884
188	2940
188	5394
188	4810
189	2996
189	721
189	5964
189	721
189	4862
189	2996
190	1316
190	5640
191	5483
191	5082
191	1977
191	5483
191	790
191	5082
192	1391
192	2685
192	4579
192	784
192	4579
192	1391
192	784
192	2685
193	2760
193	4005
194	5271
194	2847
194	654
194	1674
195	5098
195	1446
196	3556
196	2299
196	4477
196	1592
196	1592
196	2299
196	4477
196	3556
197	2553
197	3427
198	4778
198	2725
198	3505
198	4972
199	4963
199	3686
200	3857
200	5429
200	643
200	3857
200	5429
201	2834
201	1986
201	897
201	3246
201	897
201	1986
201	2834
202	5059
202	3297
202	3081
202	489
203	3109
203	5823
203	2061
203	4249
203	4249
203	2061
203	5823
204	6348
204	5239
204	6347
204	6346
205	1080
205	268
205	1327
205	4136
206	3912
206	4999
207	5514
207	3451
207	990
207	3195
208	1799
208	1090
208	2625
208	1090
208	1799
208	104
209	4781
209	6162
210	1858
210	1893
211	3645
211	3266
211	5532
211	5607
211	5607
211	3266
212	3745
212	5966
212	5966
212	1052
212	5967
212	3745
213	3572
213	1853
213	6349
213	991
214	3169
214	3618
214	901
214	3584
214	3584
214	3618
214	3584
214	3618
214	3169
215	174
215	2760
215	2866
215	1838
215	174
215	2760
215	2866
215	1838
216	1725
216	3991
216	1414
216	1725
216	3991
217	1540
217	4063
217	5588
217	5203
218	1662
218	4409
218	529
218	529
218	4409
218	1662
218	715
219	1764
219	5211
219	1306
219	4876
219	1306
219	5211
219	1764
220	3831
220	3636
220	3631
220	4625
221	2797
221	4525
221	5116
221	4857
222	1990
222	1950
222	267
222	1950
222	42
222	1990
223	5933
223	825
224	5584
224	1682
224	5584
224	5717
224	5717
224	1682
224	5584
224	482
225	3022
225	1963
225	4956
225	3938
225	1963
225	3022
226	6350
226	1408
227	4834
227	326
227	4372
227	730
227	2902
227	1562
227	6112
228	1420
228	5673
229	3510
229	5029
229	2117
229	2951
230	944
230	298
230	1380
230	4499
231	4126
231	2896
232	5479
232	957
232	4214
232	5636
232	4214
232	957
232	5479
233	23
233	4800
233	3722
233	1205
233	1205
233	3722
233	23
234	5231
234	3138
234	5214
234	5907
235	4299
235	1219
235	1766
235	5975
235	5975
235	1766
235	5975
235	1219
235	4299
236	3135
236	3861
236	3135
236	5818
237	4390
237	4983
237	2074
237	4586
238	409
238	3235
238	5911
238	3235
238	409
238	1919
239	1893
239	5476
239	4139
239	2540
240	2074
240	2201
241	839
241	3879
241	3535
241	4672
242	2817
242	556
242	5305
242	397
242	397
242	556
243	4195
243	5407
243	333
243	4195
243	5407
244	2750
244	496
244	634
244	4172
245	5855
245	2593
245	2004
245	2593
245	5855
245	2005
245	2593
245	2004
246	3353
246	4144
247	2974
247	5423
247	3126
247	5302
247	3126
247	5423
247	2974
248	2494
248	2284
248	3036
248	3609
249	3734
249	6163
249	6164
249	6165
250	5623
250	5523
250	308
250	5488
250	308
250	5523
250	5623
251	4252
251	5523
251	2552
252	4219
252	1651
252	3641
253	2487
253	5786
253	232
253	1428
253	5786
253	1428
253	2487
253	232
253	232
253	2487
253	5786
254	5050
254	1559
254	3389
254	5571
255	3464
255	4208
256	5978
256	5976
256	5757
256	5978
256	4353
257	1514
257	3405
258	2258
258	5869
258	648
258	279
258	2258
258	5869
259	2359
259	6167
259	772
259	3517
259	2273
259	772
259	2273
259	3517
259	6167
259	2359
260	6168
260	551
260	1747
260	2679
260	738
260	1747
261	4189
261	1836
262	5419
262	1141
262	1601
262	3552
263	5094
263	204
263	1795
263	5593
263	2723
